date,market_id,metric_name,wow_change_pct,direction,rolling_7d_value
2024-12-07,IN,wau,12.41,increase,7194531.1472
2024-12-07,JP,avg_session_duration,12.51,increase,8.6238
2024-12-07,JP,churn_rate,10.96,increase,0.0888
2024-12-07,JP,d30_retention,11.13,increase,0.1298
2024-12-07,JP,d7_retention,11.17,increase,0.3027
2024-12-07,JP,dau,12.31,increase,3316974.8601
2024-12-07,JP,install_to_first_purchase_rate,11.21,increase,0.0494
2024-12-07,JP,loyalty_driven_purchases,11.9,increase,252751.8889
2024-12-07,JP,ltv_30d,10.76,increase,6.0288
2024-12-07,JP,offer_cost,10.14,increase,349229.1198
2024-12-07,JP,offer_ctr,11.64,increase,0.0334
2024-12-07,JP,offer_driven_revenue,10.1,increase,1767202.5917
2024-12-07,JP,offer_funnel_conversion,11.35,increase,0.0062
2024-12-07,JP,offer_impression_count,12.1,increase,1183623.9864
2024-12-07,JP,offer_redemption_count,12.01,increase,62619.6524
2024-12-07,JP,offer_redemption_rate,11.24,increase,0.1891
2024-12-07,JP,offer_roi,11.37,increase,5.6319
2024-12-07,JP,play_points_balance_avg,12.28,increase,2043.2015
2024-12-07,JP,play_points_burn_rate,12.24,increase,90.1578
2024-12-07,JP,play_points_earn_rate,12.12,increase,108.812
2024-12-07,JP,revenue_per_user,10.72,increase,2.982
2024-12-07,JP,sessions_per_user,12.08,increase,2.2949
2024-12-07,JP,store_visit_to_install_rate,11.32,increase,0.3585
2024-12-07,JP,subscription_conversion_rate,11.31,increase,0.0722
2024-12-07,JP,wau,12.23,increase,8850198.4467
2024-12-07,KR,avg_session_duration,11.73,increase,8.6145
2024-12-07,KR,avg_time_to_redemption,10.34,increase,11.9006
2024-12-07,KR,churn_rate,11.35,increase,0.089
2024-12-07,KR,d30_retention,11.27,increase,0.1297
2024-12-07,KR,d7_retention,11.0,increase,0.3028
2024-12-07,KR,dau,11.97,increase,3317769.8052
2024-12-07,KR,install_to_first_purchase_rate,11.18,increase,0.0495
2024-12-07,KR,loyalty_driven_purchases,11.71,increase,252748.8812
2024-12-07,KR,ltv_30d,10.83,increase,6.0175
2024-12-07,KR,offer_cost,10.19,increase,349031.5203
2024-12-07,KR,offer_ctr,11.16,increase,0.0333
2024-12-07,KR,offer_driven_revenue,10.57,increase,1773393.7723
2024-12-07,KR,offer_funnel_conversion,11.09,increase,0.0062
2024-12-07,KR,offer_impression_count,12.02,increase,1182596.1522
2024-12-07,KR,offer_redemption_count,12.29,increase,62543.4971
2024-12-07,KR,offer_redemption_rate,11.02,increase,0.189
2024-12-07,KR,offer_roi,10.98,increase,5.6239
2024-12-07,KR,play_points_balance_avg,11.73,increase,2041.3386
2024-12-07,KR,play_points_burn_rate,11.74,increase,89.8692
2024-12-07,KR,play_points_earn_rate,12.41,increase,108.7187
2024-12-07,KR,revenue_per_user,10.7,increase,2.9826
2024-12-07,KR,sessions_per_user,12.02,increase,2.2904
2024-12-07,KR,store_visit_to_install_rate,11.05,increase,0.3582
2024-12-07,KR,subscription_conversion_rate,11.54,increase,0.0724
2024-12-07,KR,wau,11.87,increase,8831451.9563
2024-12-07,MX,avg_session_duration,12.26,increase,7.0461
2024-12-07,MX,avg_time_to_redemption,10.24,increase,16.5703
2024-12-07,MX,churn_rate,10.88,increase,0.1335
2024-12-07,MX,d30_retention,10.89,increase,0.0863
2024-12-07,MX,d7_retention,10.93,increase,0.2376
2024-12-07,MX,dau,12.11,increase,2708603.8532
2024-12-07,MX,install_to_first_purchase_rate,11.18,increase,0.0308
2024-12-07,MX,loyalty_driven_purchases,12.35,increase,113751.8393
2024-12-07,MX,ltv_30d,10.95,increase,2.4685
2024-12-07,MX,offer_cost,10.68,increase,134688.3413
2024-12-07,MX,offer_ctr,10.96,increase,0.0291
2024-12-07,MX,offer_driven_revenue,10.14,increase,499632.5051
2024-12-07,MX,offer_funnel_conversion,11.05,increase,0.0036
2024-12-07,MX,offer_impression_count,11.95,increase,649142.075
2024-12-07,MX,offer_redemption_count,11.78,increase,26805.8452
2024-12-07,MX,offer_redemption_rate,11.12,increase,0.126
2024-12-07,MX,offer_roi,10.65,increase,4.1006
2024-12-07,MX,play_points_balance_avg,11.91,increase,1090.7619
2024-12-07,MX,play_points_burn_rate,11.82,increase,44.9719
2024-12-07,MX,play_points_earn_rate,12.06,increase,63.6107
2024-12-07,MX,revenue_per_user,10.99,increase,1.3868
2024-12-07,MX,sessions_per_user,11.93,increase,2.1454
2024-12-07,MX,store_visit_to_install_rate,11.0,increase,0.3154
2024-12-07,MX,subscription_conversion_rate,10.94,increase,0.0466
2024-12-07,MX,wau,12.23,increase,7175645.3347
2024-12-07,NG,avg_session_duration,12.55,increase,5.4127
2024-12-07,NG,avg_time_to_redemption,10.09,increase,23.8043
2024-12-07,NG,churn_rate,11.37,increase,0.2003
2024-12-07,NG,d30_retention,11.29,increase,0.0541
2024-12-07,NG,d7_retention,11.1,increase,0.1622
2024-12-07,NG,dau,11.8,increase,1066545.3048
2024-12-07,NG,install_to_first_purchase_rate,10.94,increase,0.0165
2024-12-07,NG,loyalty_driven_purchases,11.93,increase,29567.7567
2024-12-07,NG,ltv_30d,10.42,increase,0.8472
2024-12-07,NG,offer_cost,10.73,increase,34655.9263
2024-12-07,NG,offer_ctr,11.08,increase,0.0218
2024-12-07,NG,offer_driven_revenue,10.68,increase,95108.3593
2024-12-07,NG,offer_funnel_conversion,11.15,increase,0.0016
2024-12-07,NG,offer_impression_count,12.07,increase,253410.3893
2024-12-07,NG,offer_redemption_count,12.3,increase,6318.6603
2024-12-07,NG,offer_redemption_rate,11.3,increase,0.0735
2024-12-07,NG,offer_roi,10.79,increase,3.0753
2024-12-07,NG,play_points_balance_avg,12.26,increase,438.7533
2024-12-07,NG,play_points_burn_rate,12.33,increase,18.8125
2024-12-07,NG,play_points_earn_rate,11.89,increase,30.0702
2024-12-07,NG,revenue_per_user,10.81,increase,0.501
2024-12-07,NG,sessions_per_user,12.17,increase,1.7053
2024-12-07,NG,store_visit_to_install_rate,11.13,increase,0.2499
2024-12-07,NG,subscription_conversion_rate,10.88,increase,0.0278
2024-12-07,NG,wau,12.57,increase,2916800.7418
2024-12-07,PH,avg_session_duration,12.85,increase,5.4093
2024-12-07,PH,avg_time_to_redemption,10.24,increase,23.8413
2024-12-07,PH,churn_rate,11.2,increase,0.2003
2024-12-07,PH,d30_retention,11.38,increase,0.0542
2024-12-07,PH,d7_retention,11.32,increase,0.1625
2024-12-07,PH,dau,12.7,increase,1070521.8911
2024-12-07,PH,install_to_first_purchase_rate,11.34,increase,0.0165
2024-12-07,PH,loyalty_driven_purchases,12.14,increase,29608.6437
2024-12-07,PH,ltv_30d,10.83,increase,0.8485
2024-12-07,PH,offer_cost,11.51,increase,34778.2019
2024-12-07,PH,offer_ctr,11.1,increase,0.0218
2024-12-07,PH,offer_driven_revenue,10.64,increase,95288.605
2024-12-07,PH,offer_funnel_conversion,10.96,increase,0.0016
2024-12-07,PH,offer_impression_count,11.98,increase,253407.2885
2024-12-07,PH,offer_redemption_count,12.02,increase,6299.1018
2024-12-07,PH,offer_redemption_rate,11.01,increase,0.0735
2024-12-07,PH,offer_roi,10.84,increase,3.0747
2024-12-07,PH,play_points_balance_avg,12.18,increase,436.996
2024-12-07,PH,play_points_burn_rate,11.84,increase,18.7034
2024-12-07,PH,play_points_earn_rate,11.87,increase,29.9617
2024-12-07,PH,revenue_per_user,10.93,increase,0.5018
2024-12-07,PH,sessions_per_user,12.09,increase,1.703
2024-12-07,PH,store_visit_to_install_rate,11.42,increase,0.25
2024-12-07,PH,subscription_conversion_rate,10.95,increase,0.0278
2024-12-07,PH,wau,12.45,increase,2917299.1369
2024-12-07,RU,avg_session_duration,12.41,increase,5.3981
2024-12-07,RU,avg_time_to_redemption,10.59,increase,23.788
2024-12-07,RU,churn_rate,11.28,increase,0.2007
2024-12-07,RU,d30_retention,11.28,increase,0.0541
2024-12-07,RU,d7_retention,10.92,increase,0.1622
2024-12-07,RU,dau,12.44,increase,1069643.9789
2024-12-07,RU,install_to_first_purchase_rate,11.27,increase,0.0165
2024-12-07,RU,loyalty_driven_purchases,12.14,increase,29639.0675
2024-12-07,RU,ltv_30d,10.56,increase,0.8484
2024-12-07,RU,offer_cost,10.91,increase,34603.0366
2024-12-07,RU,offer_ctr,11.37,increase,0.0219
2024-12-07,RU,offer_driven_revenue,11.42,increase,95387.4937
2024-12-07,RU,offer_funnel_conversion,11.02,increase,0.0016
2024-12-07,RU,offer_impression_count,11.87,increase,253953.0168
2024-12-07,RU,offer_redemption_count,11.68,increase,6310.3086
2024-12-07,RU,offer_redemption_rate,10.66,increase,0.0734
2024-12-07,RU,offer_roi,10.98,increase,3.0796
2024-12-07,RU,play_points_balance_avg,12.09,increase,437.5294
2024-12-07,RU,play_points_burn_rate,12.27,increase,18.7702
2024-12-07,RU,play_points_earn_rate,11.86,increase,29.9727
2024-12-07,RU,revenue_per_user,10.85,increase,0.5021
2024-12-07,RU,sessions_per_user,12.0,increase,1.703
2024-12-07,RU,store_visit_to_install_rate,11.07,increase,0.2497
2024-12-07,RU,subscription_conversion_rate,11.11,increase,0.0278
2024-12-07,RU,wau,12.58,increase,2911466.1876
2024-12-07,TR,avg_session_duration,12.17,increase,7.0472
2024-12-07,TR,churn_rate,11.08,increase,0.1332
2024-12-07,TR,d30_retention,10.95,increase,0.0864
2024-12-07,TR,d7_retention,11.18,increase,0.2378
2024-12-07,TR,dau,12.22,increase,2703625.9023
2024-12-07,TR,install_to_first_purchase_rate,10.93,increase,0.0308
2024-12-07,TR,loyalty_driven_purchases,11.92,increase,113542.209
2024-12-07,TR,ltv_30d,10.63,increase,2.4652
2024-12-07,TR,offer_cost,10.62,increase,135006.4626
2024-12-07,TR,offer_ctr,11.11,increase,0.0292
2024-12-07,TR,offer_driven_revenue,10.63,increase,501203.1826
2024-12-07,TR,offer_funnel_conversion,11.25,increase,0.0036
2024-12-07,TR,offer_impression_count,12.24,increase,650415.639
2024-12-07,TR,offer_redemption_count,11.84,increase,26871.8614
2024-12-07,TR,offer_redemption_rate,11.08,increase,0.1259
2024-12-07,TR,offer_roi,10.99,increase,4.1056
2024-12-07,TR,play_points_balance_avg,12.24,increase,1096.1711
2024-12-07,TR,play_points_burn_rate,12.22,increase,44.9846
2024-12-07,TR,play_points_earn_rate,11.9,increase,63.7968
2024-12-07,TR,sessions_per_user,11.82,increase,2.1447
2024-12-07,TR,store_visit_to_install_rate,11.47,increase,0.3162
2024-12-07,TR,subscription_conversion_rate,11.1,increase,0.0467
2024-12-07,TR,wau,12.23,increase,7196112.5617
2024-12-07,US,avg_session_duration,12.75,increase,8.6568
2024-12-07,US,avg_time_to_redemption,10.48,increase,11.9301
2024-12-07,US,churn_rate,11.11,increase,0.0889
2024-12-07,US,d30_retention,10.94,increase,0.1297
2024-12-07,US,d7_retention,11.42,increase,0.303
2024-12-07,US,dau,11.81,increase,3305320.1509
2024-12-07,US,install_to_first_purchase_rate,11.26,increase,0.0494
2024-12-07,US,ltv_30d,10.87,increase,6.0297
2024-12-07,US,revenue_per_user,10.86,increase,2.9845
2024-12-07,US,sessions_per_user,11.58,increase,2.2875
2024-12-07,US,store_visit_to_install_rate,11.25,increase,0.3587
2024-12-07,US,subscription_conversion_rate,11.14,increase,0.0723
2024-12-07,US,wau,12.01,increase,8829842.3986
2024-12-07,VN,avg_session_duration,12.11,increase,5.3934
2024-12-07,VN,avg_time_to_redemption,10.02,increase,23.8095
2024-12-07,VN,churn_rate,11.7,increase,0.2006
2024-12-07,VN,d30_retention,11.02,increase,0.054
2024-12-07,VN,d7_retention,11.06,increase,0.1623
2024-12-07,VN,dau,12.46,increase,1068374.4447
2024-12-07,VN,install_to_first_purchase_rate,11.2,increase,0.0165
2024-12-07,VN,loyalty_driven_purchases,12.24,increase,29642.8569
2024-12-07,VN,ltv_30d,10.28,increase,0.846
2024-12-07,VN,offer_cost,10.51,increase,34665.0274
2024-12-07,VN,offer_ctr,10.71,increase,0.0218
2024-12-07,VN,offer_driven_revenue,10.66,increase,95093.8517
2024-12-07,VN,offer_funnel_conversion,11.19,increase,0.0016
2024-12-07,VN,offer_impression_count,12.57,increase,254428.1782
2024-12-07,VN,offer_redemption_count,11.62,increase,6296.7061
2024-12-07,VN,offer_redemption_rate,10.84,increase,0.0734
2024-12-07,VN,offer_roi,10.73,increase,3.0774
2024-12-07,VN,play_points_balance_avg,11.65,increase,436.2654
2024-12-07,VN,play_points_burn_rate,11.89,increase,18.7404
2024-12-07,VN,play_points_earn_rate,12.11,increase,29.9646
2024-12-07,VN,revenue_per_user,11.03,increase,0.502
2024-12-07,VN,sessions_per_user,12.01,increase,1.7021
2024-12-07,VN,store_visit_to_install_rate,11.25,increase,0.2499
2024-12-07,VN,subscription_conversion_rate,11.24,increase,0.0278
2024-12-07,VN,wau,12.39,increase,2916310.3343
2024-12-08,BR,avg_session_duration,14.54,increase,7.1935
2024-12-08,BR,avg_time_to_redemption,11.99,increase,16.7927
2024-12-08,BR,churn_rate,13.04,increase,0.1362
2024-12-08,BR,d30_retention,12.84,increase,0.0882
2024-12-08,BR,d7_retention,12.92,increase,0.242
2024-12-08,BR,dau,14.12,increase,2762238.3518
2024-12-08,BR,install_to_first_purchase_rate,13.03,increase,0.0313
2024-12-08,BR,loyalty_driven_purchases,14.4,increase,115971.4729
2024-12-08,BR,ltv_30d,12.7,increase,2.5128
2024-12-08,BR,offer_cost,12.89,increase,137747.4902
2024-12-08,BR,offer_ctr,12.82,increase,0.0297
2024-12-08,BR,offer_driven_revenue,12.96,increase,510438.9446
2024-12-08,BR,offer_funnel_conversion,13.15,increase,0.0037
2024-12-08,BR,offer_impression_count,14.21,increase,662254.5382
2024-12-08,BR,offer_redemption_count,13.79,increase,27387.4975
2024-12-08,BR,offer_redemption_rate,13.15,increase,0.1289
2024-12-08,BR,offer_roi,12.67,increase,4.1775
2024-12-08,BR,play_points_balance_avg,13.74,increase,1117.1179
2024-12-08,BR,play_points_burn_rate,14.0,increase,45.8344
2024-12-08,BR,play_points_earn_rate,14.03,increase,64.9584
2024-12-08,BR,revenue_per_user,12.47,increase,1.4135
2024-12-08,BR,sessions_per_user,13.97,increase,2.1936
2024-12-08,BR,store_visit_to_install_rate,13.25,increase,0.3222
2024-12-08,BR,subscription_conversion_rate,13.23,increase,0.0476
2024-12-08,BR,wau,14.01,increase,7340099.8295
2024-12-08,DE,avg_session_duration,14.32,increase,8.7955
2024-12-08,DE,avg_time_to_redemption,12.19,increase,12.1628
2024-12-08,DE,churn_rate,12.97,increase,0.0906
2024-12-08,DE,d30_retention,12.89,increase,0.132
2024-12-08,DE,d7_retention,13.17,increase,0.309
2024-12-08,DE,dau,13.87,increase,3373191.9767
2024-12-08,DE,install_to_first_purchase_rate,13.19,increase,0.0503
2024-12-08,DE,loyalty_driven_purchases,14.27,increase,258122.6689
2024-12-08,DE,ltv_30d,12.69,increase,6.1558
2024-12-08,DE,offer_cost,12.5,increase,356366.5553
2024-12-08,DE,offer_ctr,12.98,increase,0.034
2024-12-08,DE,offer_driven_revenue,12.32,increase,1809085.7354
2024-12-08,DE,offer_funnel_conversion,12.58,increase,0.0063
2024-12-08,DE,offer_impression_count,14.6,increase,1211344.5697
2024-12-08,DE,offer_redemption_count,14.2,increase,63982.9506
2024-12-08,DE,offer_redemption_rate,12.96,increase,0.1932
2024-12-08,DE,offer_roi,13.22,increase,5.7393
2024-12-08,DE,play_points_balance_avg,14.13,increase,2085.3072
2024-12-08,DE,play_points_burn_rate,13.85,increase,91.8945
2024-12-08,DE,play_points_earn_rate,14.06,increase,111.2498
2024-12-08,DE,revenue_per_user,12.27,increase,3.0237
2024-12-08,DE,sessions_per_user,14.0,increase,2.3404
2024-12-08,DE,store_visit_to_install_rate,12.77,increase,0.3649
2024-12-08,DE,subscription_conversion_rate,13.14,increase,0.0738
2024-12-08,DE,wau,14.03,increase,9014996.1933
2024-12-08,EG,avg_session_duration,14.5,increase,5.5209
2024-12-08,EG,avg_time_to_redemption,11.78,increase,24.1771
2024-12-08,EG,churn_rate,13.26,increase,0.2042
2024-12-08,EG,d30_retention,13.13,increase,0.0551
2024-12-08,EG,d7_retention,13.13,increase,0.1654
2024-12-08,EG,dau,14.04,increase,1089331.9408
2024-12-08,EG,install_to_first_purchase_rate,12.98,increase,0.0168
2024-12-08,EG,loyalty_driven_purchases,14.16,increase,30225.1895
2024-12-08,EG,ltv_30d,12.49,increase,0.8633
2024-12-08,EG,offer_cost,12.68,increase,35322.8447
2024-12-08,EG,offer_ctr,13.15,increase,0.0222
2024-12-08,EG,offer_driven_revenue,12.85,increase,97107.5861
2024-12-08,EG,offer_funnel_conversion,12.99,increase,0.0016
2024-12-08,EG,offer_impression_count,13.61,increase,258417.2343
2024-12-08,EG,offer_redemption_count,13.94,increase,6442.3711
2024-12-08,EG,offer_redemption_rate,12.75,increase,0.0749
2024-12-08,EG,offer_roi,13.04,increase,3.1419
2024-12-08,EG,play_points_balance_avg,14.13,increase,446.8766
2024-12-08,EG,play_points_burn_rate,14.28,increase,19.1428
2024-12-08,EG,play_points_earn_rate,13.98,increase,30.6625
2024-12-08,EG,revenue_per_user,12.59,increase,0.5116
2024-12-08,EG,sessions_per_user,13.79,increase,1.7373
2024-12-08,EG,store_visit_to_install_rate,13.3,increase,0.2552
2024-12-08,EG,subscription_conversion_rate,12.75,increase,0.0284
2024-12-08,EG,wau,14.6,increase,2978043.716
2024-12-08,GB,avg_session_duration,14.36,increase,8.8169
2024-12-08,GB,avg_time_to_redemption,11.8,increase,12.1315
2024-12-08,GB,churn_rate,13.13,increase,0.0907
2024-12-08,GB,d30_retention,13.0,increase,0.1325
2024-12-08,GB,d7_retention,13.41,increase,0.3088
2024-12-08,GB,dau,14.18,increase,3384406.0785
2024-12-08,GB,install_to_first_purchase_rate,13.24,increase,0.0504
2024-12-08,GB,loyalty_driven_purchases,14.07,increase,258352.3356
2024-12-08,GB,ltv_30d,11.92,increase,6.1474
2024-12-08,GB,offer_cost,12.14,increase,356052.2522
2024-12-08,GB,offer_ctr,12.72,increase,0.0339
2024-12-08,GB,offer_driven_revenue,12.27,increase,1804865.4802
2024-12-08,GB,offer_funnel_conversion,12.54,increase,0.0063
2024-12-08,GB,offer_impression_count,14.29,increase,1208968.615
2024-12-08,GB,offer_redemption_count,14.28,increase,63913.1491
2024-12-08,GB,offer_redemption_rate,12.83,increase,0.1929
2024-12-08,GB,offer_roi,12.96,increase,5.7338
2024-12-08,GB,play_points_balance_avg,14.2,increase,2085.1011
2024-12-08,GB,play_points_burn_rate,14.45,increase,92.1354
2024-12-08,GB,play_points_earn_rate,13.48,increase,110.7176
2024-12-08,GB,revenue_per_user,12.34,increase,3.0316
2024-12-08,GB,sessions_per_user,13.92,increase,2.3322
2024-12-08,GB,store_visit_to_install_rate,13.12,increase,0.3659
2024-12-08,GB,subscription_conversion_rate,13.26,increase,0.0738
2024-12-08,GB,wau,13.9,increase,9001488.6607
2024-12-08,ID,avg_session_duration,14.44,increase,7.1943
2024-12-08,ID,avg_time_to_redemption,12.23,increase,16.8829
2024-12-08,ID,churn_rate,13.11,increase,0.1361
2024-12-08,ID,d30_retention,12.65,increase,0.088
2024-12-08,ID,d7_retention,13.27,increase,0.2425
2024-12-08,ID,dau,14.04,increase,2762298.1698
2024-12-08,ID,install_to_first_purchase_rate,13.07,increase,0.0313
2024-12-08,ID,loyalty_driven_purchases,13.95,increase,115934.338
2024-12-08,ID,ltv_30d,12.56,increase,2.5117
2024-12-08,ID,offer_cost,13.24,increase,137883.3634
2024-12-08,ID,offer_ctr,12.76,increase,0.0297
2024-12-08,ID,offer_driven_revenue,12.93,increase,511727.4352
2024-12-08,ID,offer_funnel_conversion,12.89,increase,0.0037
2024-12-08,ID,offer_impression_count,13.97,increase,662517.5958
2024-12-08,ID,offer_redemption_count,14.1,increase,27433.9907
2024-12-08,ID,offer_redemption_rate,12.89,increase,0.1285
2024-12-08,ID,offer_roi,12.65,increase,4.1806
2024-12-08,ID,play_points_balance_avg,13.69,increase,1113.5536
2024-12-08,ID,play_points_burn_rate,13.48,increase,45.8387
2024-12-08,ID,play_points_earn_rate,14.05,increase,65.2124
2024-12-08,ID,revenue_per_user,12.53,increase,1.4151
2024-12-08,ID,sessions_per_user,13.58,increase,2.1912
2024-12-08,ID,store_visit_to_install_rate,13.09,increase,0.3219
2024-12-08,ID,subscription_conversion_rate,13.18,increase,0.0476
2024-12-08,ID,wau,14.0,increase,7342070.6401
2024-12-08,IN,avg_session_duration,14.6,increase,7.2005
2024-12-08,IN,avg_time_to_redemption,12.05,increase,16.8696
2024-12-08,IN,churn_rate,13.35,increase,0.1363
2024-12-08,IN,d30_retention,13.05,increase,0.0881
2024-12-08,IN,d7_retention,12.98,increase,0.2426
2024-12-08,IN,dau,13.88,increase,2763605.9773
2024-12-08,IN,install_to_first_purchase_rate,12.93,increase,0.0313
2024-12-08,IN,loyalty_driven_purchases,13.74,increase,115947.5755
2024-12-08,IN,ltv_30d,12.71,increase,2.5076
2024-12-08,IN,offer_cost,12.92,increase,137531.6027
2024-12-08,IN,offer_ctr,12.96,increase,0.0296
2024-12-08,IN,offer_driven_revenue,12.71,increase,510295.8957
2024-12-08,IN,offer_funnel_conversion,12.83,increase,0.0037
2024-12-08,IN,offer_impression_count,14.22,increase,662904.2376
2024-12-08,IN,offer_redemption_count,13.61,increase,27357.8398
2024-12-08,IN,offer_redemption_rate,12.76,increase,0.1285
